"","X.1","X","nuts_2","nuts_1","country","trade_center","trade_center_1","trade_center_2","tc_ratio","tc_ratio_1","tc_ratio_2","tc_abs","tc_abs_1","tc_abs_2","capital","education","catholics","latitude","longitude","mountain","border_region","university_1500","coast_region","printingpress_pre1500","hanse","imperial","agri","altitude","dist_border","dist_coast","dist_trade","tc_dist","east_germany","bishop","mining","eqi100","residence","trade_years","Region","AREA","Year","AGSH","GDP","GDP_11","INDSH","POP","SERSH","relden.GDP","popDensity","GDPpc","GDP_11pc","tc_dens","tc_dens_1","tc_dens_2","delta_Year","GDPpcGrowth","GDP_11pcGrowth","GDPpc_delta1900","GDP_11pc_delta1900","GDP_ln","GDP_11_ln","lnGDPpc","lnGDP_11pc","lnGDPpcGrowth","lnGDP_11pcGrowth","POP_ln","AREA_ln","ln.relden.GDP","ln.popDensity","education_ln","catholics_ln","dist_border_ln","dist_coast_ln","dist_trade_ln","ln_tc_dist","eqi100_ln","agri_ln","AGSH_ln","SERSH_ln","INDSH_ln"
"714","NL21.1970",96,"NL21","NL2","Netherlands",1,1,0,0.666666666666667,0.666666666666667,0,2,2,0,0,28.4,30.4867000579834,52.4306424458822,6.40254815419515,0,1,0,0,1,1,0,1.1403333291887,8.26666665077209,0.345824872454007,0.945421040058137,0,1.15524162159552,0,0,0,87.9000015258789,0,7,"Overijssel",3323,1970,0.015,9193,13399,0.521,921,0.464,0.363403397356035,0.27715919349985,9981.54180238871,14548.3170466884,0.601865783930184,0.601865783930184,0,10,0.130414653950885,0.144044592821327,3.24595060565961,3.70664849008969,9.12619760386375,9.50293535628861,9.20849284659059,9.58523059901544,-2.03703625887944,-1.9376323549744,6.82546003625531,8.1086232683546,-1.01224177425795,-1.28316323209929,3.34638914516716,3.41729052483728,-1.0618227810379,-0.0561249056790459,-Inf,0.144309518281883,4.47619982205039,0.131320613692777,-4.19970507787993,-0.767870726755882,-0.65200523722877
"715","NL22.1970",97,"NL22","NL2","Netherlands",0,0,0,0,0,0,0,0,0,0,31.8,30.4867000579834,52.0100593566895,5.85492789745331,0,1,0,0,1,1,0,1.40450000669616,16.2499996423721,0.300113797187805,1.14105631411076,0.422081857919693,1.42208184088229,0,0,0,87.9000015258789,0,0,"Gelderland",4969,1970,0.015,17225,25106,0.442,1506,0.542,0.354618007259316,0.303079090360233,11437.583001328,16670.6507304117,0,0,0,10,0.160267835243117,0.177017385814881,3.87402004883691,4.4231441105023,9.75411709588186,10.1308621403782,9.34465996650416,9.72140501100045,-1.83090889300544,-1.73150732628923,7.31721240835984,8.51097389160232,-1.03671410473822,-1.19376148324248,3.45946628978613,3.41729052483728,-1.20359355229173,0.131954424710888,-0.862556007644042,0.352121883087991,4.47619982205039,0.339681372329808,-4.19970507787993,-0.612489277542491,-0.816445396904439
"716","NL23.1970",98,"NL23","NL2","Netherlands",0,0,0,0,0,0,0,0,0,0,28.1,30.4867000579834,52.5467948913574,5.53886318206787,0,0,0,0,0,0,0,1.14100000913713,-4.69999980926514,0.563926160335541,0.56324166059494,0.540155291557312,1.54015533082148,0,0,0,87.9000015258789,0,0,"Flevoland (1960 - )",1413,1970,0.278,676,985,0.392,40,0.329,0.598490113536461,0.0283085633404105,16900,24625,0,0,0,0,1,1,1,1,6.51619307604296,6.89264164117209,9.73506890091116,10.1115174660403,0,0,3.68887945411394,7.25347038268453,-0.513345272856617,-3.56459092857059,3.3357695763397,3.41729052483728,-0.572831957445916,-0.57404650564723,-0.615898603808159,0.431883275508882,4.47619982205039,0.13190507888794,-1.2801341652915,-1.11169752821677,-0.936493439191674
"717","NL31.1970",99,"NL31","NL3","Netherlands",1,0,0,1,0,0,1,0,0,0,42.9,30.4867000579834,52.1185150146484,5.20970010757446,0,0,0,0,1,0,0,1.33100000628895,13.1000003814697,0.654065072536469,0.722610414028168,0,1,0,1,0,89.9599990844727,0,6,"Utrecht",1382,1970,0.012,9267,13507,0.372,801,0.616,1.01838450011431,0.57959479015919,11569.2883895131,16862.6716604245,0.723589001447178,0,0,10,0.155250906634299,0.171489089891954,3.18060392745651,3.63307346503566,9.13421498158669,9.51096334856076,9.35610931350047,9.73285768047454,-1.86271271835115,-1.76323563019007,6.68586094706836,7.23128700432762,0.0182175483046187,-0.545426057259256,3.75887182593397,3.41729052483728,-0.424548433183428,-0.324885048487355,-Inf,0,4.49936511691407,0.285930544137956,-4.42284862919414,-0.484508315448617,-0.988861424708991
"718","NL32.1970",100,"NL32","NL3","Netherlands",1,0,0,0.142857142857143,0,0,1,0,0,1,39.7,30.4867000579834,52.4982670375279,4.84458405630929,0,0,0,1,1,0,0,1.60142854802275,0.700000030653817,0.227332333368914,0.222881772688457,0,1.20018625943122,0,0,0,89.9599990844727,0,6,"Noordholland",2664,1970,0.013,29808,43448,0.37,2244,0.617,0.53635857348597,0.842342342342342,13283.422459893,19361.8538324421,0.375375375375375,0,0,10,0.144844705269448,0.159999234460626,3.3003985988646,3.76956446295332,10.3025320928414,10.6793200997147,9.49427210518092,9.87106011205423,-1.93209310863163,-1.83258624838084,7.71601526664259,7.88758403166028,-0.622952361194692,-0.171568765017693,3.68135118769314,3.41729052483728,-1.48134230848693,-1.50111381542674,-Inf,0.182476760941851,4.49936511691407,0.470896073413166,-4.3428059215206,-0.482886255076749,-0.994252273343867
"719","NL33.1970",101,"NL33","NL3","Netherlands",1,0,0,0.333333333333333,0,0,2,0,0,0,33.3,30.4867000579834,52.0063692728678,4.50216102600097,0,1,0,1,1,0,0,1.36999998943934,0.233333269755045,0.197504966209332,0.234368157883485,0,1.17543685716304,0,0,0,89.9599990844727,0,6,"Zuidholland",2806,1970,0.025,41191,60039,0.363,2969,0.612,0.643804479796416,1.05808980755524,13873.6948467497,20221.9602559784,0.712758374910905,0,0,10,0.15183850680079,0.167718563696987,3.43985845355044,3.92832782014592,10.6259750648727,11.0027496300457,9.53774986909112,9.91452443426411,-1.8849377781995,-1.78546792041177,7.99598047476376,7.93951526066241,-0.44036020177504,0.0564652141013535,3.5055573969864,3.41729052483728,-1.62199154959339,-1.45086207571405,-Inf,0.161639871828355,4.49936511691407,0.314810732131523,-3.68887945411394,-0.491022996469811,-1.01335244471729
"720","NL34.1970",102,"NL34","NL3","Netherlands",0,0,0,0,0,0,0,0,0,0,25.4,30.4867000579834,51.4020881652832,3.7931078672409,0,1,0,1,1,0,0,1.06449999727363,-0.25,0.0630036499351263,0.0566021166741848,0.367343485355377,1.36734351431506,0,0,0,89.9599990844727,0,0,"Zeeland",1784,1970,0.031,3615,5269,0.459,306,0.51,16.637287679986,0.17152466367713,11813.7254901961,17218.954248366,0,0,0,10,0.153270810379885,0.16926905526258,3.81429701925613,4.35514533682325,8.19284713459287,8.56959587020929,9.37701731162262,9.75376604723904,-1.87554891971522,-1.77626578704217,5.72358510195238,7.48661331313996,2.81164642210628,-1.76302821118757,3.23474917402449,3.41729052483728,-2.7645626187906,-2.87170889740185,-1.00145794123568,0.312869816821053,4.49936511691407,0.0625052027902228,-3.47376807449699,-0.673344553263766,-0.778705068921592
"721","NL41.1970",103,"NL41","NL4","Netherlands",0,0,0,0,0,0,0,0,0,0,30.4,30.4867000579834,51.564266204834,5.15128910541535,0,1,0,1,1,0,0,1.3450000064482,16.4500000476837,0.178799491375685,0.847156152129173,0.435555785894394,1.43555578250544,0,0,0,85.6900024414062,0,0,"Noordbrabant",4914,1970,0.01,20001,29153,0.548,1788,0.442,0.287344253777797,0.363858363858364,11186.2416107383,16304.8098434004,0,0,0,10,0.14423520701525,0.159325147183323,3.68222094613725,4.20720291254953,9.90353755128617,10.2803131024351,9.32243987453485,9.69921542568381,-1.93630992987344,-1.83680821398918,7.48885295573346,8.49984355308112,-1.24707429152154,-1.01099059734766,3.41444260841218,3.41729052483728,-1.72149026090178,-0.165870242255807,-0.831132394694818,0.361552079110249,4.45073616117217,0.296394017848003,-4.60517018598809,-0.816445396904439,-0.601479992034121
"722","NL42.1970",104,"NL42","NL4","Netherlands",1,0,0,0.333333333333333,0,0,1,0,0,0,27.1,30.4867000579834,51.2032814025879,5.92319679260254,0,1,0,0,0,1,0,1.56166668832337,47.9666678110759,0.0809902660548687,1.51891855398814,0,1.29899173611447,0,0,0,85.6900024414062,0,6,"Limburg",2148,1970,0.013,9469,13802,0.522,999,0.464,10.7925749279209,0.465083798882682,9478.47847847848,13815.8158158158,0.465549348230912,0,0,10,0.125469278373376,0.13859815229242,3.15204119213553,3.60079487990763,9.1557785839835,9.53256878818055,9.15677908431708,9.53356928851413,-2.07569434421484,-1.97617652353872,6.90675477864855,7.67229245562876,2.37885839101509,-0.765537676980202,3.29953372788566,3.41729052483728,-2.51342630369307,0.417998603998474,-Inf,0.261588375939566,4.45073616117217,0.445753640889962,-4.3428059215206,-0.767870726755882,-0.650087691099498
"723","AT11.1980",1,"AT11","AT1","Austria",0,0,0,0,0,0,0,0,0,0,15.1,70.513298034668,47.5082105000814,16.4922383626302,0,1,0,0,0,0,0,1.88166666858021,223.166669209798,0.125508718192577,2.9036869208018,0.693312247594198,1.69331221930532,0,0,0,90.620002746582,1,0,"Burgenland",3962,1980,0.153,2278,2984,0.466,270,0.38,17.2766655243778,0.0681474003028773,8437.03703703704,11051.8518518519,0,0,0,10,0.149565656565657,0.141186502365726,5.39084204554664,6.49324092704374,7.73105314400713,8.00101996132365,9.04038646399089,9.31035328130741,-1.90001980820801,-1.95767355080296,5.59842195899838,8.2845042272585,2.84935677741607,-2.68608226826012,2.71469474382088,4.25580131663606,-2.07538005515313,1.06598128150942,-0.366274807541094,0.526686503930362,4.50667496954778,0.632157909950456,-1.8773173575897,-0.967584026261706,-0.763569644856491
"724","AT12+AT13.1980",2,"AT12+AT13","AT1","Austria",1,1,1,0.125,0.125,0.125,1,1,1,1,18.6875,70.513298034668,48.2306914329529,15.9105032682419,1,1,1,0,1,0,0,1.71674999007209,412.137495040894,0.440830109640956,3.23650321364403,0,1.47737403183456,0,1,0,84.5499982833862,1,8,"Lower Austria",19601,1980,0.07,45757,59923,0.385,2964,0.545,1.89142524517317,0.151216774654354,15437.5843454791,20216.9365721997,0.0510178052140197,0.0510178052140197,0.0510178052140197,10,0.137499469009118,0.129793962825154,4.34623032761203,5.22690880906364,10.731100064464,11.0008156836935,9.64456035703017,9.91427597625964,-1.98413522363484,-2.04180698715628,7.99429498641598,9.88333586432528,0.637330642857755,-1.8890408779093,2.92785485115091,4.25580131663606,-0.81909571666826,1.17449349194099,-Inf,0.390266209021893,4.43734305504165,0.540432962735681,-2.65926003693278,-0.606969484318893,-0.954511944694353
"725","AT21.1980",3,"AT21","AT2","Austria",1,0,0,0.333333333333333,0,0,1,0,0,0,17.3,70.513298034668,46.7263209025065,13.9798091252645,1,1,0,0,0,0,0,1.09500000176393,799.133321126302,0.224680222570896,1.08139048020045,0,1.36817438619911,0,1,0,88.120002746582,0,6,"Carinthia",9538,1980,0.086,6104,7993,0.399,536,0.515,0.632033206857435,0.0561962675613336,11388.0597014925,14912.3134328358,0.104843782763682,0,0,10,0.139266977481565,0.131446684893197,6.19856414131872,7.45615671641791,8.71669957296429,8.98632143762602,9.34032069087563,9.60994255553735,-1.97136248673349,-2.0291539476511,6.2841341610708,9.16303909885817,-0.458813343719646,-2.87890493778737,2.85070650150373,4.25580131663606,-1.49307712070554,0.0782476947093843,-Inf,0.313477286367821,4.4786995531028,0.0907543648793592,-2.45340798272863,-0.663588378318401,-0.918793862092274
"726","AT22.1980",4,"AT22","AT2","Austria",1,0,0,0.333333333333333,0,0,2,0,0,0,16.6,70.513298034668,47.2274824778239,15.0753939946493,1,1,0,0,0,0,0,1.31366666708102,721.183319091798,0.621018941203753,1.96369731426239,0,1.35549268314913,0,1,0,81.3499984741211,1,6,"Styria",16401,1980,0.131,13346,17478,0.423,1188,0.446,0.274474282503875,0.0724346076458753,11234.0067340067,14712.1212121212,0.121943783915615,0,0,10,0.145454417556653,0.137303924008923,5.17731051660549,6.22813131313131,9.49897199346355,9.76869822618749,9.3267007725231,9.59642700524704,-1.92789252285103,-1.98555838679925,7.08002649992259,9.70509758756311,-1.29289771093207,-2.62507108764052,2.8094026953625,4.25580131663606,-0.476393696380551,0.67482908108069,-Inf,0.304164992043918,4.39876081490808,0.272822209860174,-2.03255795578099,-0.807436326962073,-0.860383099935859
"727","AT31.1980",5,"AT31","AT3","Austria",1,1,0,0.2,0.2,0,1,1,0,0,16.5,70.513298034668,48.1311820983887,13.983486366272,1,1,0,0,0,0,0,1.54280001423709,825.039990234375,0.35951232612133,2.40560808181763,0,1.35712919159532,0,0,0,82.629997253418,0,13,"Upper Austria",11980,1980,0.116,17060,22342,0.472,1265,0.412,0.989214344027632,0.10559265442404,13486.1660079051,17661.6600790514,0.0834724540901502,0.0834724540901502,0,10,0.145057102113301,0.136925090797025,5.67580728199848,6.82726707536257,9.74449182104567,10.0142235941308,9.50941969886619,9.77915147195131,-1.93062780640552,-1.98832128519754,7.14282740116162,9.39099387166944,-0.0108442428055249,-2.24816647050782,2.80336038090653,4.25580131663606,-1.02300681556228,0.87780271227152,-Inf,0.305371580149669,4.41437277747357,0.433598956580021,-2.15416508787577,-0.886731929632611,-0.750776293396582
"728","AT32.1980",6,"AT32","AT3","Austria",1,0,0,0.333333333333333,0,0,1,0,0,0,19.7,70.513298034668,47.4059092203776,13.2349650065104,1,1,0,0,0,0,0,1.13933333484089,1556.26664225261,0.292552461226781,1.66095300515493,0,1.38034760086508,0,1,0,82.0299987792969,0,6,"Salzburg",7156,1980,0.076,6675,8742,0.349,439,0.575,0.314123924197197,0.0613471212968139,15205.0113895216,19913.4396355353,0.139742873113471,0,0,10,0.144157491249316,0.13609048102194,6.15213249093853,7.39094971088138,8.80612448326845,9.07589427542326,9.62938034917542,9.89915014133023,-1.93684888781712,-1.9944353128292,6.08449941307517,8.87570644462861,-1.15796770788446,-2.79120703155344,2.98061863574394,4.25580131663606,-1.22911127377087,0.507391537127306,-Inf,0.322335352136333,4.40708501913348,0.130443297348481,-2.57702193869581,-0.553385238184787,-1.05268335677971
"729","AT33.1980",7,"AT33","AT3","Austria",1,0,1,0.2,0,0.2,1,0,1,0,17,70.513298034668,47.1817337036133,11.429856300354,1,1,0,0,0,0,0,1.05299999823869,1669.64001464844,0.204038810729981,2.08236885070801,0,1.63198379226969,0,0,0,87.6600036621094,0,6,"Tyrol",12640,1980,0.067,8108,10619,0.363,584,0.57,0.58690236496668,0.0462025316455696,13883.5616438356,18183.2191780822,0.0791139240506329,0,0.0791139240506329,10,0.143412030012024,0.135388246124966,7.12939651980748,8.56059522366347,9.00060650757189,9.27040012840385,9.5384608037258,9.80825442455776,-1.94203346303806,-1.99960873080257,6.36990098282823,9.44462166770085,-0.53289680183544,-3.07472068487262,2.83321334405622,4.25580131663606,-1.58944505455653,0.73350611622484,-Inf,0.489796325285303,4.47346573676695,0.0516432314791793,-2.70306265959117,-0.562118918153541,-1.01335244471729
"730","AT34.1980",8,"AT34","AT3","Austria",0,0,0,0,0,0,0,0,0,0,16.8,70.513298034668,47.2718086242676,9.84349536895752,1,1,0,0,0,0,0,1.27499999886606,1454.70001220703,0.125429015606642,2.9877700805664,0.542340576648712,1.54234054783697,0,0,0,86.1600036621094,0,0,"Vorarlberg",2601,1980,0.035,4545,5953,0.549,304,0.416,5.20434585095443,0.116878123798539,14950.6578947368,19582.2368421053,0,0,0,10,0.146186590446388,0.138031258918015,5.79169630156472,6.95897672901261,8.42178300661158,8.69165057315339,9.6125105841875,9.88237815072931,-1.92287145648599,-1.98027510557667,5.71702770140622,7.86365126544865,1.64949401711885,-2.14662356404243,2.82137888640921,4.25580131663606,-2.07601529312558,1.09452731670835,-0.611861104683805,0.433301098901077,4.45620607535172,0.242946177721025,-3.35240721749272,-0.877070018720874,-0.599656837472606
"731","BE10+BE24+BE31.1980",9,"BE10+BE24+BE31","BRU","Belgium",0,0,0,0,0,0,0,0,0,1,44.85,73.6669998168945,50.8117876052857,4.4978129863739,0,0,1,0,1,0,0,1.66200000066983,78.1249990463257,0.49574389308691,0.321398779749871,0.515691936016083,1.51569191375609,0,0,0,69.2500009536743,0,0,"Brabant",3358,1980,0.018,42833,65239,0.252,2219,0.73,2.63522533675221,0.660810005955926,19302.8391167192,29400.180261379,0,0,0,10,0.133051341246099,0.136566959651533,4.7698566567356,4.53154023761599,10.6650641125179,11.0858127285979,9.8680074685674,10.2887560846474,-2.01702020084187,-1.99094023773824,7.70481192293259,8.11910083763749,0.968968695130982,-0.414288914704892,3.80332358850481,4.2995549352407,-0.701695830191822,-1.13507262235715,-0.662245715014551,0.415872043451529,4.23772315883892,0.508021696836283,-4.01738352108597,-0.3147107448397,-1.37832619147071
"732","BE21.1980",10,"BE21","BRU","Belgium",1,1,0,0.333333333333333,0.333333333333333,0,1,1,0,0,32,73.6669998168945,51.1952845255534,4.66450929641724,0,1,0,1,1,0,0,1.12733333659716,13.5666663646698,0.194770835340023,0.258319303393364,0,1.23217351780966,0,0,0,81.5500030517578,0,7,"Antwerp",2867,1980,0.022,26195,39898,0.402,1567,0.577,1.43151679553364,0.546564352982211,16716.6560306318,25461.3911933631,0.348796651552145,0.348796651552145,0,10,0.14079020819118,0.144510598665034,4.69417209749054,4.46015548314741,10.1733238318423,10.5940814763084,9.72416086846844,10.1449185129345,-1.96048438177323,-1.93440242695656,7.35691824235602,7.96102146588337,0.358734578308469,-0.604103223527349,3.46573590279973,4.2995549352407,-1.63593161489589,-1.35355884921675,-Inf,0.208779697571942,4.40121636648894,0.119854964703453,-3.81671282562382,-0.549913012474038,-0.911303190363116
"733","BE22.1980",11,"BE22","BRU","Belgium",0,0,0,0,0,0,0,0,0,0,28.6,73.6669998168945,50.9777323404948,5.44919983545939,0,1,0,0,0,0,0,1.51966666692993,53.5666669209798,0.18620441108942,1.03796182076136,0.443838159243266,1.44383820301338,0,0,0,81.5500030517578,0,0,"Limburg",2422,1980,0.035,8268,12593,0.468,712,0.497,1.21595964659645,0.293971924029727,11612.3595505618,17686.797752809,0,0,0,10,0.14903441011236,0.152952972223338,4.72596028220538,4.49043051755254,9.02014792080166,9.44089638300585,9.35982528837182,9.78057375057601,-1.90357805934789,-1.87762477592717,6.56807791141198,7.79234892411304,0.195533597628566,-1.22427101270106,3.35340671782581,4.2995549352407,-1.68091022435844,0.0372590025271238,-0.812295289207309,0.367304986418146,4.40121636648894,0.418491012736432,-3.35240721749272,-0.699165252885508,-0.75928698306449
"734","BE23.1980",12,"BE23","BRU","Belgium",1,1,0,0.166666666666667,0.166666666666667,0,1,1,0,0,33.8,73.6669998168945,51.0409469604492,3.83994336922964,0,1,0,1,1,0,0,1.31400000666508,23.8833338419596,0.200145988414685,0.120569419736664,0,1.25098063928441,0,0,0,81.5500030517578,0,9,"East-Flanders",2982,1980,0.051,15197,23146,0.404,1330,0.546,2.09586395414126,0.446009389671362,11426.3157894737,17403.007518797,0.335345405767941,0.335345405767941,0,10,0.131072449073647,0.134532868226272,3.67960075983362,3.49613990332975,9.6288533189336,10.049577258408,9.34367437669994,9.76439831617436,-2.03200506229104,-2.00594673636503,7.1929342212158,8.00034949532468,0.739965856976868,-0.807415274108884,3.52046080248897,4.2995549352407,-1.60870823663882,-2.11552959453213,-Inf,0.223927755173498,4.40121636648894,0.273075925134778,-2.97592964625781,-0.605136303237232,-0.906340401020987
"735","BE25.1980",13,"BE25","BRU","Belgium",1,1,0,0.125,0.125,0,1,1,0,0,29.5,73.6669998168945,51.0023698806763,3.03980395197868,0,1,0,1,1,0,0,1.27674999747353,15.7374995825812,0.139936364255845,0.245725408196449,0,1.32724080538336,0,0,0,81.5500030517578,0,7,"West-Flanders",3144,1980,0.061,14663,22334,0.444,1078,0.495,0.653673647429542,0.342875318066158,13602.0408163265,20717.9962894249,0.318066157760814,0.318066157760814,0,10,0.147921492162693,0.151834015359851,5.42602419118908,5.15395283772067,9.59308259297708,10.0138654600057,9.51797512049027,9.93875798751893,-1.91107360432102,-1.88496735901838,6.98286275146894,8.0532511535491,-0.425147062118459,-1.07038840208015,3.38439026334577,4.2995549352407,-1.9665675007376,-1.40354059333864,-Inf,0.283102204888132,4.40121636648894,0.244317784566787,-2.79688141480883,-0.703197516413447,-0.811930716549912
"736","BE32.1980",14,"BE32","BRU","Belgium",0,0,0,0,0,0,0,0,0,0,24,73.6669998168945,50.5302467346191,3.80521249771118,0,1,0,0,0,0,0,1.60028572045421,78.8000011444092,0.132214054930955,0.523812672921589,0.644875100680761,1.6448751073314,0,1,0,60.8899993896484,1,0,"Hainaut",3786,1980,0.035,14576,22201,0.368,1302,0.596,0.373463366452446,0.343898573692552,11195.0844854071,17051.4592933948,0,0,0,10,0.132648909287279,0.136151157326306,2.46778035283207,2.34488500442548,9.58713161949974,10.0078926118909,9.32323007571336,9.74399106810454,-2.02004942091784,-1.99398955952166,7.17165682276851,8.23906533176927,-0.984935361006891,-1.06740850900075,3.17805383034795,4.2995549352407,-2.02333304155034,-0.646621153001909,-0.438698623292875,0.497664458740176,4.10906894759664,0.470182188586949,-3.35240721749272,-0.517514611916787,-0.999672340813206
"737","BE33.1980",15,"BE33","BRU","Belgium",0,0,0,0,0,0,0,0,0,0,30.4,73.6669998168945,50.5199653625488,5.66163244247436,0,1,0,0,1,0,0,1.59760000415687,297.979998779297,0.272358354926109,1.35952700376511,0.500069928169251,1.50006991739857,0,1,0,60.8899993896484,0,0,"Liege",3862,1980,0.034,14038,21381,0.367,1000,0.599,1.27268013324678,0.258933195235629,14038,21381,0,0,0,10,0.13308599079207,0.136601209396568,3.22088980263158,3.06069728065675,9.54952321729037,9.97025795616998,9.54952321729037,9.97025795616998,-2.01675981237325,-1.99068947832265,6.90775527898214,8.25894046298846,0.241125017967713,-1.35118518400632,3.41444260841218,4.2995549352407,-1.30063659845718,0.307136847905339,-0.693007334000429,0.405511718620924,4.10906894759664,0.468502505721415,-3.38139475436598,-0.512493680866688,-1.00239343092757
"738","BE34.1980",16,"BE34","BRU","Belgium",0,0,0,0,0,0,0,0,0,0,32.3,73.6669998168945,49.9162681579589,5.55554666519165,0,1,0,0,0,0,0,1.54160000307483,362.7,0.169587423652411,1.63044590950012,1.01410856246948,2.01410855498587,0,0,0,60.8899993896484,0,0,"Luxembourg (region)",4440,1980,0.12,2202,3354,0.216,222,0.664,1.75463196874983,0.05,9918.91891891892,15108.1081081081,0,0,0,10,0.148955391377537,0.152913221056878,2.73797009054224,2.60076978386838,7.69712131728263,8.11790894238315,9.20219921439248,9.62298683949301,-1.90410840458977,-1.8778847011334,5.40267738187228,8.39840965542627,0.56225913051073,-2.99573227355399,3.47506723022861,4.2995549352407,-1.77438671136666,0.488853541517336,0.0140099630174642,0.700176693035401,4.10906894759664,0.43282084011259,-2.12026353620009,-0.409473129505703,-1.53247687129797
"739","BE35.1980",17,"BE35","BRU","Belgium",0,0,0,0,0,0,0,0,0,0,31.5,73.6669998168945,50.2297922770182,4.80121262868246,0,1,0,0,0,0,0,1.62500000047869,199.233337402344,0.175289615988732,0.945948680241904,1.09079678853353,2.09079672720309,0,0,0,60.8899993896484,0,0,"Namur",3666,1980,0.057,4461,6794,0.274,405,0.669,0.797918708758224,0.110474631751228,11014.8148148148,16775.3086419753,0,0,0,10,0.135769797620331,0.139367479123258,2.67372060857538,2.54017831463906,8.40312823512826,8.82379514872053,9.30699644700386,9.72766336059613,-1.99679449197774,-1.9706410996712,6.00388706710654,8.20685642839965,-0.225748555445329,-2.20296936129311,3.44998754583159,4.2995549352407,-1.74131572446985,-0.055566960617547,0.0869084278462843,0.737545202523039,4.10906894759664,0.485507816076279,-2.86470401114759,-0.401971218853909,-1.29462717259407
"740","DE11.1980",18,"DE11","DE1","Germany",0,0,0,0,0,0,0,0,0,0,30.3,31.7900009155273,48.9588317871094,9.51223388084998,1,0,0,0,1,0,1,1.89715385881746,364.323071993314,1.14582917323479,4.26190319428077,0.779242378014785,1.77924237889634,0,0,0,83.9400024414062,1,0,"Stuttgart, Regierungsbezirk",10558,1980,0.042,60694,94303,0.505,3459,0.452,1.07712425595635,0.327618867209699,17546.6897947384,27263.0818155536,0,0,0,10,0.134115803848806,0.132173640675036,5.79738392060681,7.3929009549405,11.0136001253744,11.4542682814771,9.77262059541941,10.2132887515221,-2.00905164441689,-2.02363876119543,8.14873480893717,9.26463914538356,0.0742947638094037,-1.11590433644639,3.41114771251532,3.45915180372193,0.136128543686533,1.44971581973493,-0.249433141563425,0.576187643864389,4.43010228699058,0.640354794051628,-3.17008566069877,-0.794073099149906,-0.683196849706777
"741","DE12.1980",19,"DE12","DE1","Germany",0,0,0,0,0,0,0,0,0,0,29.3,31.7900009155273,49.025595664978,8.58567015329997,1,1,1,0,1,0,0,1.65550000630318,297.016665776571,0.480963324972739,4.22056625286738,0.840423703193664,1.84042369904945,0,0,0,83.9400024414062,0,0,"Karlsruhe, Regierungsbezirk",6919,1980,0.033,40031,62199,0.457,2380,0.509,1.20661882118954,0.343980343980344,16819.7478991597,26134.0336134454,0,0,0,10,0.0974303778467078,0.0960237081385851,3.94763571815985,5.03499730167296,10.5974094329386,11.0380942014276,9.73030894525526,10.1709937137442,-2.32861722941726,-2.34316015822692,7.77485576666552,8.84202652949881,0.187822085435552,-1.06717076283329,3.37758751602302,3.45915180372193,-0.731964259241284,1.4399693021901,-0.173849105752129,0.609995816335073,4.43010228699058,0.504103081812582,-3.41124771751566,-0.675307262431614,-0.783071888087932
"742","DE13.1980",20,"DE13","DE1","Germany",1,1,0,0.1,0.1,0,1,1,0,0,27.2,31.7900009155273,47.9928050994873,8.2306670665741,1,1,0,0,1,0,1,1.53849999158819,571.440005493164,0.225971750915051,3.62353055477142,0,1.54179903998763,0,1,0,83.9400024414062,1,6,"Freiburg, Regierungsbezirk",9357,1980,0.076,26793,41630,0.452,1851,0.472,0.518561958863924,0.197819814042962,14474.8784440843,22490.5456509995,0.106871860639094,0.106871860639094,0,10,0.144725541580846,0.142632284081029,4.70342397805257,5.99969356657386,10.195895938352,10.636576340189,9.58016990476064,10.0208503065977,-1.9329161468866,-1.94748540054552,7.5234813125735,9.14388000527591,-0.656695762089239,-1.62039869270242,3.30321697330195,3.45915180372193,-1.4873452834736,1.28744884192337,-Inf,0.432949942385956,4.43010228699058,0.43080791031242,-2.57702193869581,-0.750776293396582,-0.794073099149906
"743","DE14.1980",21,"DE14","DE1","Germany",1,1,1,0.222222222222222,0.222222222222222,0.111111111111111,2,2,1,0,29.3,31.7900009155273,48.1818656921387,9.46944257948134,1,1,1,0,1,0,1,1.56499998263919,620.711113823785,0.545642007556227,3.7713606622484,0,1.32500101093419,0,0,0,83.9400024414062,1,13,"Tübingen, Regierungsbezirk",8918,1980,0.079,21671,33672,0.476,1499,0.445,0.684011705540679,0.168087015025791,14456.9713142095,22462.9753168779,0.224265530387979,0.224265530387979,0.11213276519399,10,0.153533735819078,0.151314198945039,5.43838045200253,6.93505304412112,9.98373024021233,10.4244219104504,9.57893202109187,10.0196236913299,-1.8738349587794,-1.88839681629211,7.3125534981026,9.09582698518742,-0.379780248142453,-1.78327348708482,3.37758751602302,3.45915180372193,-0.605792182095188,1.32743585471283,-Inf,0.281413222407095,4.43010228699058,0.447885812898947,-2.53830742651512,-0.809680996815897,-0.742337424750717
