"","nuts_1","region_name3","nuts_2","region_name","nuts_3","region_name2","pop_dens","population","agri","unemployment","patents","fixed_cap","emp_comp","education","lngdp","capital","capital_ar","catholics","latitude","longitude","mountain_region","border_region","lnpop","university_1500","coast_region","printingpress_pre1500","hanse_city","district_free_city","imperial_city","Dist_Wittenberg","altitude","dist_to_border","lndist_border","lndist_ap","lndist_coast","lndist_railroad","lndist_river","lndist_road","east_germany","post_comm","cutoff10","imperialroad","lndist_wittenberg","lnlonlat","lnpop_dens","bishop_12","bishop_10","eqi100","lneqi","lnfixed_cap","lnemp_comp","inequality2","lnarea","mining","industry_firms","gdp_dens","lngdp_dens","medieval_mining","gdp_dens_rel","lngdp_dens_rel","gdp_density","residence","trade_city_final","trade_city_final_1","trade_city_final_2","trade_city_final_3","trade_city_final_4","lndist_trade_city1","lndist_trade_city2","lndist_trade_city3","lndist_trade_city4","lndist_trade_city5","sample2","trade_city_alt","lndist_trade_city_alt","av_area","country","gdp","pop","urban_potential","lnurban","neighborgdp","neighborgdp2","neighborgdp4","neighborgdp5","neighborgdp6","neighborgdp7","neighborgdp8","neighborgdp9","neighborgdp10","neighborgdp11","neighborgdp12","neighborgdp13","neighborgdp14","neighborgdp15","lngdpn2","trade_year","tradeneighbor","tradeneighbor2","tradeneighbor3","tradeneighbor4","tradeneighbor5","lndist_lubeck","mountain","lndist_roman","lnagri","lncost_dist","dist_mid","lndist_mid","staufer","lotharingia","ertruscan","nightlight","lnnightlight","int2","cons","lndist_roman_alt","lndist_river_alt","dist_trade","bishop","area","area_pc","inst1","dist_meersen","lndist_meersen","dist_uni","near_fid","lndist_uni","dist_1300","dist_1400","delta_dist","lndelta_dist","trade_index","trade_index2","staufertrade","lothartrade","F","dist_coast","_Inuts_2_2","_Inuts_2_3","_Inuts_2_4","_Inuts_2_5","_Inuts_2_6","_Inuts_2_7","_Inuts_2_8","_Inuts_2_9","_Inuts_2_10","_Inuts_2_11","_Inuts_2_12","_Inuts_2_13","_Inuts_2_14","_Inuts_2_15","_Inuts_2_16","_Inuts_2_17","_Inuts_2_18","_Inuts_2_19","_Inuts_2_20","_Inuts_2_21","_Inuts_2_22","_Inuts_2_23","_Inuts_2_24","_Inuts_2_25","_Inuts_2_26","_Inuts_2_27","_Inuts_2_28","_Inuts_2_29","_Inuts_2_30","_Inuts_2_31","_Inuts_2_32","_Inuts_2_33","_Inuts_2_34","_Inuts_2_35","_Inuts_2_36","_Inuts_2_37","_Inuts_2_38","_Inuts_2_39","_Inuts_2_40","_Inuts_2_41","_Inuts_2_42","_Inuts_2_43","_Inuts_2_44","_Inuts_2_45","_Inuts_2_46","_Inuts_2_47","_Inuts_2_48","_Inuts_2_49","_Inuts_2_50","_Inuts_2_51","_Inuts_2_52","_Inuts_2_53","_Inuts_2_54","_Inuts_2_55","_Inuts_2_56","_Inuts_2_57","_Inuts_2_58","_Inuts_2_59","_Inuts_2_60","_Inuts_2_61","_Inuts_2_62","_Inuts_2_63","_Inuts_2_64","_Inuts_2_65","_Inuts_2_66","_Inuts_2_67","_Inuts_2_68","_Inuts_2_69","_Inuts_2_70","_Inuts_2_71","_Inuts_2_72","_Inuts_2_73","_Inuts_2_74","_Inuts_2_75","_Inuts_2_76","_Inuts_2_77","_Inuts_2_78","_Inuts_2_79","_Inuts_2_80","_Inuts_2_81","_Inuts_2_82","_Inuts_2_83","_Inuts_2_84","_Inuts_2_85","_Inuts_2_86","_Inuts_2_87","_Inuts_2_88","_Inuts_2_89","_Inuts_2_90","_Inuts_2_91","_Inuts_2_92","_Inuts_2_93","_Inuts_2_94","_Inuts_2_95","_Inuts_2_96","_Inuts_2_97","_Inuts_2_98","_Inuts_2_99","_Inuts_2_100","_Inuts_2_101","_Inuts_2_102","_Inuts_2_103","_Inuts_2_104","_Inuts_2_105","_Inuts_2_106","_Inuts_2_107","_Inuts_2_108","_Inuts_2_109","_Inuts_2_110","_Inuts_2_111","_Inuts_2_112","_Inuts_2_113","_Inuts_2_114","_Inuts_2_115","_Inuts_2_116","_Inuts_2_117","_Inuts_2_118","_Inuts_2_119","_Inuts_2_120","_Inuts_2_121","_Inuts_2_122","_Inuts_2_123","_Inuts_2_124","_Inuts_2_125","_Inuts_2_126","_Inuts_2_127","_Inuts_2_128","_Inuts_2_129","_Inuts_2_130","_Inuts_2_131","_Inuts_2_132","_Inuts_2_133","_Inuts_2_134","_Inuts_2_135","_Inuts_2_136","_Inuts_2_137","_Inuts_2_138","_Inuts_2_139","_Inuts_2_140","_Inuts_2_141","_Inuts_2_142","_Inuts_2_143","luminosity_pc","lnluminosity_pc","NLpc","lnNLpc"
"338","DE9"," Niedersachsen","DE94"," Weser-Ems","DE94A","Friesland (DE)",164.600006103516,100100,NA,NA,24.9230003356934,12274.7197265625,28787.720703125,21,9.87302875518799,0,0,31.7900009155273,53.5116882324219,8.00936412811279,0,0,11.5139245986938,0,1,0,0,0,0,369.550624401611,-1.29999995231628,0.0510745123028755,-2.97446966171265,-0.0957978740334511,-2.975581407547,-0.117985151708126,-0.235262393951416,-4.42445850372314,0,0,3,0,5.91228771209717,6.06051158905029,5.10351848602295,0,0,82.9899978637695,4.41872024536133,9.41529750823975,10.2677040100098,1.48390257358551,6.41001033782959,0,1382,3193241.5,14.9765472412109,0,0.247211590409279,-1.39751064777374,0.694259703159332,0,0,0,0,0,0,0.455577850341797,0.455577850341797,0.455577850341797,0.455577850341797,0.455577850341797,0,0,0.90173614025116,832.425415039062,"Germany",19400.0078125,100099.9609375,641642.648221166,13.371787071228,17.1365689414,22.9743599446376,34.463102336868,39.965215832543,44.5449089102965,49.6598174051997,55.4282676914643,59.1353682265903,63.480994236506,67.6917506510894,68.9909271161036,71.0386474240301,72.2783473102943,74.3365667868564,3.1343789100647,0,1,1,3,15,11,5.07094717025757,0,0.873353064060211,0,NA,320.214398571281,5.76899099349976,0,0,0,10.7677526473999,2.37655591964722,0,1,0.119650229811668,0.238738790154457,0.577084422111511,0,607.899963378906,NA,0,169.781142570913,5.1345100402832,320207.375,2,12.6767272949219,631863.8125,272990.9375,358.872863769531,5.88575077056885,1.35838901996613,1.35838901996613,0,0,-0.0134094045828335,0.051017764955759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244779295962216,-1.40739834308624,0.000107569998363033,-9.13736915588379
"339","DE9"," Niedersachsen","DE94"," Weser-Ems","DE94B","Grafschaft Bentheim",135.899993896484,135400,NA,NA,105.75,12274.7197265625,28787.720703125,21,10.0033330917358,0,0,31.7900009155273,52.4471397399902,7.10904455184937,0,1,11.8159885406494,0,0,0,0,0,0,390.179329670751,21.1000003814697,0.0763704106211662,-2.57216000556946,-0.421678870916367,-0.229371383786201,-0.331267207860947,-0.0563838668167591,-5.27649831771851,0,0,3,0,5.96660661697388,5.92117357254028,4.91191911697388,0,0,82.9899978637695,4.41872024536133,9.41529750823975,10.2677040100098,1.30261158943176,6.90455007553101,0,1382,3003390.5,14.9152526855469,0,0.141798943281174,-1.95334506034851,0.398222744464874,0,0,0,0,0,0,0.540000200271606,0.540000200271606,0.540000200271606,0.540000200271606,0.540000200271606,0,0,0.81731379032135,832.425415039062,"Germany",22100.00390625,135399.984375,794369.856314342,13.5853042602539,13.5179956504305,28.0129361533546,43.18386607046,50.3287266691186,56.6946811144497,61.5088537682164,65.5793422125025,68.5751863153697,73.8278328525723,75.9156313006833,77.7976866053454,79.6833794428803,80.7035340110115,82.067709246325,3.33266639709473,0,0,4,6,13,9,5.53045606613159,0,0.0100386030972004,0.0478373281657696,2.13887214660645,238.399200337945,5.4739465713501,0,0,0,10.98024559021,2.39609789848328,0,1,0.199927628040314,0.219144448637962,0.716007232666016,0,996.799926757812,NA,0,112.798702586521,4.72560501098633,190206.453125,2,12.1558704376221,503160.40625,145779.796875,357.380615234375,5.88159561157227,0.419072091579437,0.419072091579437,0,0,-0.0134193685511348,0.79503321647644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371536811967249,-0.990107357501984,8.10948840808123e-05,-9.41989040374756
"340","DE9"," Niedersachsen","DE94"," Weser-Ems","DE94C","Leer",151.800003051758,164900,NA,7,22.7350006103516,12274.7197265625,28787.720703125,21,9.96175670623779,0,0,31.7900009155273,53.2043762207031,7.53181409835815,0,1,12.0130949020386,0,1,0,0,0,0,383.93836833596,-1.60000002384186,0.258846163749695,-1.3515213727951,0.0771235451102257,-1.35299491882324,0.0387938395142555,0.305807024240494,-3.22531318664551,0,0,3,0,5.95048189163208,5.99327659606934,5.02256393432617,0,0,82.9899978637695,4.41872024536133,9.41529750823975,10.2677040100098,1.35791099071503,6.99025630950928,0,1382,3218161,14.984320640564,0,0.139459192752838,-1.9699832201004,0.391651928424835,0,0,0,0,0,0,0.72407454252243,0.72407454252243,0.72407454252243,0.72407454252243,0.72407454252243,0,0,0.633239448070526,832.425415039062,"Germany",21200.005859375,164900.0625,669329.005200829,13.4140310287476,14.8067115693082,20.0694559353278,35.6764064044163,40.3507050077401,44.8851300525099,50.8730060808224,56.094439553351,59.60516839038,63.6551363481988,67.42742062575,68.7869820592435,70.9724218897962,72.1907627362655,73.9467580630915,2.9991991519928,0,0,2,5,13,10,5.27314186096191,0,0.625462412834167,0.00199800287373364,0.00397539883852005,297.823500763504,5.6965012550354,0,0,0,11.9370079040527,2.47964358329773,0,1,0.14270094037056,0.179470092058182,1.06282114982605,0,1085.99975585938,NA,0,139.101426889237,4.93520355224609,283324.53125,2,12.5543518066406,582774.3125,237282.796875,345.491485595703,5.84785842895508,1.3221709728241,1.3221709728241,0,0,-0.0135430404948865,0.258465021848679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219595468157422,-1.51596820354462,7.23893463145941e-05,-9.53345108032227
"341","DE9"," Niedersachsen","DE94"," Weser-Ems","DE94D","Oldenburg, Landkreis",118.800003051758,126300,NA,NA,140.699005126953,12274.7197265625,28787.720703125,21,9.7813196182251,0,0,31.7900009155273,52.9850158691406,8.37257957458496,0,0,11.7464151382446,0,0,0,0,0,0,322.583706397311,23.8999996185303,0.431526899337769,-0.840425431728363,-0.862873017787933,-0.84250944852829,-1.17295467853546,-0.0416797585785389,-2.60396695137024,0,0,3,0,5.77636241912842,6.09497117996216,4.77744150161743,0,0,82.9899978637695,4.41872024536133,9.41529750823975,10.2677040100098,1.62642538547516,6.96894454956055,0,1382,2102759.25,14.5587606430054,0,0.0930860638618469,-2.37423086166382,0.261419385671616,0,0,0,0,0,0,0.327870160341263,0.327870160341263,0.327870160341263,0.327870160341263,0.327870160341263,0,0,1.02944386005402,832.425415039062,"Germany",17699.994140625,126299.9765625,721579.574854825,13.4891977310181,18.0245658858773,25.1566492568886,41.0178096098993,46.7985758590424,52.9026493459941,59.5078304549162,64.697991932572,67.0939522562685,71.633534118532,74.3958277303654,76.0909468822785,77.8631701654362,78.9768706719378,80.6118505423216,3.22512221336365,0,1,3,6,12,12,5.00311470031738,0,0.814258813858032,0.0825012251734734,0.00487419124692678,257.573124171316,5.55130386352539,0,0,0,10.4900436401367,2.35042667388916,0,1,0.125145241618156,0.217533767223358,0.388008713722229,0,1063.10009765625,NA,0,196.26824285242,5.27948236465454,281368.34375,2,12.5474233627319,607694.125,232412.390625,375.28173828125,5.93033838272095,0.342679023742676,0.342679023742676,0,0,-0.013787894809974,0.430628538131714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284145847520455,-1.2582676410675,8.30565768410452e-05,-9.39598846435547
"342","DE9"," Niedersachsen","DE94"," Weser-Ems","DE94E","Osnabrück, Landkreis",168.600006103516,357600,NA,4.5,117.240997314453,12274.7197265625,28787.720703125,21,9.97114658355713,0,0,31.7900009155273,52.3724250793457,8.05992317199707,0,0,12.7871704101562,0,0,0,0,0,0,324.953353944912,119.699996948242,0.987379133701324,-0.0127011863514781,-0.814885854721069,0.0387447588145733,-2.49877285957336,0.466749221086502,-4.12883186340332,0,0,3,0,5.78368186950684,6.04528427124023,5.12752914428711,0,0,82.9899978637695,4.41872024536133,9.41529750823975,10.2677040100098,1.34522008895874,7.65992593765259,0,1382,3608041.5,15.0986757278442,0,0.0800344944000244,-2.52529764175415,0.224765866994858,0,0,0,0,0,0,0.0890946909785271,0.0890946909785271,0.0890946909785271,0.0890946909785271,0.0890946909785271,0,0,1.26821935176849,832.425415039062,"Germany",21400.0078125,357600.03125,796155.802917444,13.587550163269,18.6978185038014,30.6501798251635,48.1719044021565,56.3573726571775,63.6263203320159,70.0054104508708,73.3080391656407,75.8878467303811,80.5444175837145,81.949523863598,84.2450649464961,85.7689825620774,86.7879742212542,88.0336742045172,3.42263841629028,0,2,4,7,12,8,5.31685495376587,0,0.494437277317047,0.227135568857193,3.23920321464539,198.658498136756,5.29158735275269,0,0,0,11.4115171432495,2.43462300300598,0,1,0.15488463640213,0.161840498447418,0.0931841135025024,0,2121.60034179688,NA,0,177.743436197936,5.1803412437439,190717.171875,2,12.1585521697998,531487,141451.59375,390.035400390625,5.96879816055298,0.316725134849548,0.316725134849548,0,0,-0.0138087675064696,1.0395051240921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209256610105685,-1.56419396400452,3.1911396945361e-05,-10.3525476455688
"343","DE9"," Niedersachsen","DE94"," Weser-Ems","DE94F","Vechta",165.699996948242,134700,NA,NA,116.722999572754,12274.7197265625,28787.720703125,21,10.2887496948242,0,0,31.7900009155273,52.6587295532227,8.24353408813477,0,0,11.8108053207397,0,0,0,0,0,0,319.36113250921,44.5,0.742621243000031,-0.297569125890732,-0.400233447551727,-0.303262203931808,-1.92097330093384,0.26987037062645,-2.73506927490234,0,0,3,0,5.76632261276245,6.07326126098633,5.11017894744873,0,0,82.9899978637695,4.41872024536133,9.41529750823975,10.2677040100098,0.979174435138702,6.70011568069458,0,1382,4871578.5,15.3989286422729,0,0.282173037528992,-1.2652348279953,0.792444109916687,0,0,0,0,0,0,0.353150129318237,0.353150129318237,0.353150129318237,0.353150129318237,0.353150129318237,0,0,1.00416386127472,832.425415039062,"Germany",29399.9921875,134700,750735.07362514,13.5288076400757,14.352231690573,23.8295859648537,41.925142562318,48.8989571591937,55.457204578958,62.303699201885,66.2386293545831,68.4799492545259,73.2620144925125,75.0291226762702,77.1378882060314,78.6187972601615,79.8753679951008,81.2484476213156,3.17092800140381,0,2,2,9,9,10,5.16185808181763,0,0.670358300209045,0.0825012251734734,0.811494648456573,224.531954757145,5.41401815414429,0,0,0,12.3326902389526,2.51225352287292,0,1,0.138526186347008,0.183406591415405,0.423544883728027,0,812.499816894531,NA,0,189.013762277017,5.24181985855103,233751.890625,2,12.3620195388794,567466.75,184814.453125,382.652313232422,5.94973659515381,0.321932792663574,0.321932792663574,0,0,-0.0138699389992978,0.738405466079712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219235335003539,-1.51760959625244,9.15567215997726e-05,-9.29855155944824
"344","DE9"," Niedersachsen","DE94"," Weser-Ems","DE94G","Wesermarsch",111.400001525879,91600,NA,NA,36.2080001831055,12274.7197265625,28787.720703125,21,10.3221979141235,0,0,31.7900009155273,53.3584518432617,8.40937519073486,0,0,11.4251861572266,0,1,0,0,0,0,338.047857684331,-3.09999990463257,0.136774629354477,-1.98942077159882,-0.709229469299316,-2.02220034599304,-0.76337456703186,-0.490563422441483,-3.33215713500977,0,0,3,0,5.82318735122681,6.10637950897217,4.71312713623047,0,0,82.9899978637695,4.41872024536133,9.41529750823975,10.2677040100098,0.946964502334595,6.71161890029907,0,1382,3386560,15.035325050354,0,0.193913921713829,-1.640340924263,0.544580519199371,0,0,0,0,0,0,0.228868395090103,0.228868395090103,0.228868395090103,0.228868395090103,0.228868395090103,0,0,1.12844562530518,832.425415039062,"Germany",30400,91599.9609375,672014.492596189,13.4180355072021,16.0532000543085,22.6159291495388,34.2615734997901,40.4670578188321,45.8168880232265,51.5174707309149,57.3116134647241,60.7152977279715,64.8002664256888,68.5623671013187,70.0288545010884,71.8486174674035,73.1281423845761,74.9974267079885,3.11865448951721,0,2,0,5,11,14,4.90049982070923,0,0.930872559547424,0.339325308799744,3.23991918563843,297.881079282791,5.69669437408447,0,0,0,10.5411176681519,2.35528349876404,0,1,0.114301629364491,0.266704440116882,0.257176518440247,0,821.900146484375,NA,0,197.020720492223,5.28330898284912,311639.65625,2,12.6496057510376,634740.5,263045.34375,371.695159912109,5.92076063156128,1.38100612163544,1.38100612163544,0,0,-0.0139997726746643,0.132363900542259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40386025640346,-0.906686365604401,0.000115077753434889,-9.06990242004395
"345","DE9"," Niedersachsen","DE94"," Weser-Ems","DE94H","Wittmund",87.5,57400,NA,NA,81.7509994506836,12274.7197265625,28787.720703125,21,9.85744380950928,0,0,31.7900009155273,53.5367736816406,7.69099998474121,0,0,10.957799911499,0,1,0,0,0,0,389.520437687565,5.19999980926514,0.160907089710236,-1.82692813873291,0.1850945353508,-1.8351970911026,0.14680327475071,0.0677247643470764,-3.90889382362366,0,0,3,0,5.96491622924805,6.02041959762573,4.47163867950439,0,0,82.9899978637695,4.41872024536133,9.41529750823975,10.2677040100098,1.50721025466919,6.48722743988037,0,1382,1671250.375,14.3290824890137,0,0.119768805801868,-2.12219190597534,0.336354166269302,0,0,0,0,0,0,0.638943612575531,0.638943612575531,0.638943612575531,0.638943612575531,0.638943612575531,0,0,0.718370378017426,832.425415039062,"Germany",19100.00390625,57400.01953125,629552.791762189,13.352765083313,13.2079300880827,17.7166867928947,29.8102639053726,35.5691214282529,39.3913342278053,44.882297081892,49.7913005008606,54.1806557654702,58.4082304919073,62.6619494800219,64.2989600911254,66.212163586188,67.5671923749723,69.590999213819,2.87450695037842,0,0,2,3,14,9,5.19505071640015,0,0.803220868110657,0.406797528266907,1.94362354278564,328.84369704707,5.79558277130127,0,0,0,7.66170692443848,2.03623485565186,0,1,0.126171633601189,0.205549612641335,0.894478559494019,0,656.700073242188,NA,0,148.575800751942,5.00109529495239,323650.65625,2,12.6874227523804,629153.75,276979.46875,352.174285888672,5.86696147918701,1.33172130584717,1.33172130584717,0,0,-0.0140423772510511,0.159582048654556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267273552783297,-1.31948256492615,0.000133479174110107,-8.92156505584717
"346","DEA"," Nordrhein-Westfalen","DEA1"," Düsseldorf","DEA11","Düsseldorf, Kreisfreie Stadt",2696.69995117188,585200,NA,7.5,137.636993408203,24188.33984375,78479.8203125,23.1,11.1802463531494,0,1,31.7900009155273,51.2379608154297,6.81489372253418,0,0,13.2797088623047,0,0,0,1,1,0,414.8475080121,43.2000007629395,0.603947460651398,-0.504268050193787,-2.70638799667358,0.710492134094238,-4.44199180603027,-2.9709632396698,-4.80860996246338,0,0,3,0,6.02791118621826,5.85559129714966,7.89978408813477,0,0,78.1399993896484,4.35850191116333,10.0936260223389,11.2705965042114,1.094557762146,5.37989711761475,1,2352,193353456,19.0800304412842,0,41.9335327148438,3.73608589172363,117.764533996582,0,0,0,0,0,0,0.277541995048523,0.277541995048523,0.277541995048523,0.277541995048523,0.277541995048523,1,0,1.07977199554443,832.425415039062,"Germany",71700.0234375,585199.9375,1092455.17532949,13.903938293457,41.3731544804665,51.8601051049158,75.3356821865754,82.3442633382275,87.5795324510286,92.2373933837794,97.2072348139199,100.434338668468,103.886789129476,106.192067446139,108.379047103861,109.75796345947,110.373886967731,111.219315221452,3.94854974746704,0,1,4,5,14,9,5.86741018295288,0,-2.72710633277893,0.574926555156708,1.0098477602005,173.49448479078,5.15614557266235,1,1,0,56.1464004516602,4.02796268463135,0,1,0.454447746276855,0.538407266139984,0.319881558418274,0,216.999954223633,NA,1,95.3200744702807,4.55724048614502,66063.890625,2,11.0983924865723,407261.53125,21599.92578125,385.661590576172,5.95755004882812,0.99285501241684,0.99285501241684,0,0,-0.0141249466829919,2.03499245643616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104002307606197,-2.2633421421051,9.59439639700577e-05,-9.25174617767334
"347","DEA"," Nordrhein-Westfalen","DEA1"," Düsseldorf","DEA12","Duisburg, Kreisfreie Stadt",2117.60009765625,493000,NA,10.3000001907349,64.5080032348633,24188.33984375,78479.8203125,23.1,10.2146415710449,0,0,31.7900009155273,51.4467124938965,6.72803831100464,0,0,13.1082649230957,0,0,0,1,1,1,416.86179046533,31.2000007629395,0.449436247348785,-0.799761235713959,-1.79546344280243,0.612504482269287,-2.96927905082703,-4.47357940673828,-4.80904197692871,0,0,3,0,6.03275489807129,5.84683036804199,7.65803861618042,0,0,78.1399993896484,4.35850191116333,10.0936260223389,11.2705965042114,2.87471985816956,5.45017957687378,1,2352,57810456,17.8726806640625,0,11.6867198944092,2.45845317840576,32.8205413818359,0,0,0,0,0,0,0.435188680887222,0.435188680887222,0.435188680887222,0.435188680887222,0.435188680887222,1,1,0.922125339508057,832.425415039062,"Germany",27299.98828125,493000.21875,1065306.36442989,13.8787727355957,42.3476085232331,52.419280939625,74.5331062270653,81.3383912675637,86.2887122718878,91.2994350534516,95.9074082295904,99.0546974843272,103.135727638185,105.324019594491,107.594603299699,108.915731654339,109.696054601242,110.58714582253,3.95927453041077,0,0,5,7,12,9,5.8314790725708,0,-3.37084174156189,0.574926555156708,0.152157381176949,187.668099149896,5.23467493057251,0,1,0,57.5555572509766,4.05275058746338,0,1,0.514307081699371,0.703003704547882,0.545254588127136,0,232.79997253418,NA,0,88.8499708251769,4.48694944381714,86664.6796875,2,11.3698129653931,414707.9375,46980.515625,367.727447509766,5.91005754470825,2.21731090545654,2.21731090545654,0,0,-0.0142969190700621,1.84504652023315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143038259513082,-1.94464313983917,0.000116745497507509,-9.05551433563232
