STAT_LEVL_CODE;NUTS_ID;NUTS_NAME;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
3;NL328;Alkmaar en omgeving;6206,688244;6791,4543;7149,77928;7645,480362;8474,384777;9255,090688;9881,281094;10190,07023;10915,26939;12293,67746;13515,02553;14276,39077;14589,31871;14816,71406;15493,306;14901,2028;15772,30298;16780,48694;17959,36447;19173,96287;21009,8146;21463,77886;22835,7262;22591,8936;23174,46137;24399,20827;25519,83214;28014,85835;28742,06076;26967,14043;27129,85256;27933,66431;28231,42128;28192,40209;28818,14722;28781,83802;28313,21463;29045,30609;29954,88019;30615,41876;31227,46967;31856,70752
3;NL329;Groot-Amsterdam;12778,38483;14413,80822;15739,08746;17015,40885;18284,4778;19259,58115;20482,31123;22476,95227;24162,65673;26330,43249;28059,80567;30151,45779;31352,45317;31573,23836;32435,88067;31897,50006;34068,89331;36881,64967;39957,70437;42821,43018;46172,15905;46881,71992;50991,89463;49626,39948;52488,28272;54756,60934;57362,57378;60476,38968;61065,41748;57280,48365;59769,90197;60325,47218;61712,92762;63910,80035;65913,09992;71601,95589;71899,88872;73538,46154;76864,91131;78702,06492;80948,79776;82852,60183
2;NL33;Zuid-Holland;9019,096475;9516,200136;10335,63597;11095,8357;11882,21197;12442,1021;13716,93974;14465,82505;15598,31211;16801,97014;18214,5117;19239,23909;19838,3319;20026,98764;20914,54961;20282,80552;21438,81456;23064,51425;24807,62071;26273,37711;28776,98138;29689,88892;30465,86421;29952,91738;31295,82408;33386,34549;35173,19693;37949,85186;38104,80513;35120,1265;35338,79831;35202,6831;35909,40486;35971,90907;35980,46405;38060,08906;37454,11485;38478,10778;39659,53359;40560,91739;41361,2696;42206,46483
3;NL332;Agglomeratie 's-Gravenhage;10733,49607;11327,29454;12368,32199;13450,96933;13952,53966;14330,11081;15434,87516;16231,44672;17323,93277;18631,50614;20099,50621;21126,80397;22314,65633;22247,37132;23294,30141;22585,39768;23906,43151;25756,62419;27833,23242;29721,13833;32772,76025;33621,01187;34970,0487;34922,21549;36127,50444;37808,52362;38851,76542;41605,70012;41064,47162;38570,07328;39148,0022;38074,44934;38415,55136;38208,58876;38259,39214;40108,05727;39044,51989;40015,88981;40898,53581;41656,56164;42200,42353;42863,90175
3;NL333;Delft en Westland;10307,36682;10794,03922;11576,69441;13009,25483;13853,51233;14414,78534;16594,68996;17251,3601;18554,19546;20275,04891;21712,02017;23413,91697;23523,28019;23703,88506;25351,01713;24309,92701;25792,42164;27661,79048;29731,26169;31601,20825;34548,01153;34502,63853;34406,56132;33068,95834;33424,00068;35413,95524;37370,86799;41402,18298;41242,87756;36418,734;36383,82569;36694,95423;37312,33605;38448,34503;39382,78866;42096,60584;42421,12964;43687,58546;45380,98989;46582,34621;47764,8836;48922,40937
3;NL337;Agglomeratie Leiden en Bollenstreek;7801,286501;8071,005626;8782,77666;9369,901523;10003,86515;10632,23547;11521,73465;12393,06169;13183,65847;14524,52339;15927,83491;17291,79983;18005,16092;18460,24932;18868,52238;18029,44775;19065,81407;20084,50596;20929,28624;22802,11889;24579,38685;25964,91773;25908,93081;25307,94136;26206,17292;27200,81438;29443,63729;31383,07084;31961,57862;29504,49177;29053,33327;29622,04794;30505,51824;30437,19383;30285,41613;33068,59166;31867,58841;32734,87457;33337,72701;33973,87384;34351,88934;34889,39009
3;NL33A;Zuidoost-Zuid-Holland;6643,756738;7115,927577;7753,225011;8211,06859;8763,611864;9324,096508;10100,60639;11314,16216;12168,34703;13515,27611;14463,54814;15666,99999;16306,42386;16358,8633;17119,1243;16753,95609;17912,86422;18979,55371;21295,32566;22671,56764;24821,07266;25884,55379;26038,31685;25626,96259;26496,68307;27723,47399;30000,14808;32573,45197;32804,13299;31286,28562;30773,05691;31280,95049;31230,35042;31927,15439;32351,03533;33396,39395;34092,99966;35166,4994;37098,25145;38302,00018;39728,03255;40987,05687
3;NL33B;Oost-Zuid-Holland;5682,533041;6548,874224;7123,166393;7591,966506;8163,231772;8563,118882;9809,699805;10956,87769;11823,06797;12236,43074;13158,18422;13533,40726;14260,23251;14823,12301;15705,40262;15498,33789;16501,95833;17446,84587;19184,69419;20560,77031;22542,27931;23058,69261;24104,71352;22441,56653;22969,76446;24061,93621;25828,42087;27838,60546;27766,55411;26780,06958;26903,28934;26805,73716;26732,15631;27198,23773;27749,71138;29275,76394;29066,40888;29785,14614;30773,43731;31439,54324;32090,23824;32727,72872
3;NL33C;Groot-Rijnmond;9801,439513;10141,51032;10991,16283;11693,98752;12799,04609;13475,22407;14980,85749;15456,14306;16845,64684;17947,09832;19590,35835;20550,15511;20822,39582;21039,95663;21914,15992;21272,30153;22362,0933;24336,90077;25929,41098;27015,42246;29572,70776;30559,19415;31434,31087;31055,11472;33058,89181;36178,44416;38086,48374;41168,67306;41673,41815;37620,89091;38075,42492;37994,73704;39254,7072;39065,81817;38699,88687;40992,87945;40223,85804;41345,1188;42629,93578;43621,48967;44504,24345;45439,16173
2;NL34;Zeeland;6650,00128;7395,017291;7610,081865;8029,185902;9459,50841;9751,03999;10725,39414;11274,49563;13183,78555;14408,37139;14883,29932;15495,42823;15108,92579;14742,6485;16456,77263;15884,26788;16236,62749;16697,77423;17566,95286;18320,27321;20095,97474;20432,99657;21769,86327;21804,12983;22615,9115;23408,05911;24553,69815;27134,22997;27818,58951;25073,48052;26517,39858;27332,38228;27515,99737;27675,89982;27926,13829;30083,4803;29670,28248;30608,75314;31678,39306;32538,30765;33322,51718;34153,68058
3;NL341;Zeeuwsch-Vlaanderen;6757,006255;7506,793863;7737,794678;8615,239474;10792,20755;10653,08928;11990,44058;14199,11152;18360,08784;19529,15162;18673,32592;18500,2101;17353,93793;16782,63904;19569,93745;19566,81131;20034,21568;20101,18976;20704,56406;20772,88091;23891,84822;24466,711;26377,32671;26448,88848;27603,04135;28823,08583;29991,50749;32700,02969;33492,77437;27046,88401;28890,71299;31785,81665;31820,97855;31778,6758;31502,73219;33718,66327;32219,13478;33274,4863;33853,93853;34626,49531;35044,1196;35703,43391
3;NL342;Overig Zeeland;6601,990603;7345,045509;7553,357774;7770,525337;8873,579735;9356,221807;10173,11787;10001,76373;10941,9867;12201,2635;13259,99912;14214,93263;14156,85081;13883,36299;15154,93385;14359,04833;14673,65594;15300,30289;16284,02209;17322,15696;18557,94702;18804,45038;19914,19589;19942,89939;20631,58689;21261,91114;22405,31096;24939,43108;25589,6526;24300,9795;25594,05257;25607,40214;25853,30217;26092,34859;26547,11628;28686,66684;28692,85843;29588,26059;30850,00324;31745,15237;32671,60769;33569,81807
1;NL4;Zuid-Nederland;7109,631613;7587,772474;8087,181288;8710,433704;9575,134192;10353,92077;11505,04308;12161,46348;13233,51446;14698,9087;15853,62123;16871,05094;17611,61253;17738,34186;18624,43112;18367,85557;19463,98795;21079,40945;22447,08868;24284,55054;26641,96041;27244,34783;27678,54642;27020,99516;28499,09181;30038,62549;31864,58909;33948,67334;34132,36307;31387,788;32478,6133;33610,23825;34012,68859;34311,91407;34704,79368;36115,95533;36087,578;37347,4954;38964,88159;40180,33362;41388,56786;42583,67413
2;NL41;Noord-Brabant;7572,143384;8078,143366;8698,463389;9297,395794;10172,06821;10976,65184;12234,01505;12929,66304;14001,43826;15594,45993;16921,66041;18123,64769;18963,22275;19106,18342;19884,5849;19587,87737;20850,29584;22521,00164;23825,25736;25806,54991;28488,27618;29086,56382;29311,68639;28631,50578;30142,75586;31964,96043;33931,54623;35927,06036;36210,46861;33344,98947;34563,1181;35765,18653;36301,34567;36463,56797;36943,99757;37830,68341;37524,52901;38854,12874;40340,69018;41547,1762;42649,43742;43797,70325
3;NL411;West-Noord-Brabant;7699,592938;8242,453209;8908,309162;9423,370577;10635,30338;11481,02965;13056,27394;13431,66376;15024,47154;16447,83843;17781,3116;19266,52192;20017,37218;20102,34579;21062,03292;20486,12302;21899,65633;24208,04544;25271,3756;27005,83351;29494,66828;30505,96087;31092,26416;30574,2914;31459,45504;33375,31097;34826,94878;37311,34426;37756,99326;34364,26843;35099,85123;36455,30436;36816,76551;36990,1241;36908,00678;37591,77845;37069,53203;38431,94604;39750,92769;40930,98896;41921,07755;43019,44631
3;NL412;Midden-Noord-Brabant;6290,285098;6654,092775;7131,172869;7569,944877;8008,663445;8752,093238;9620,888735;10555,73551;11379,38149;12568,10407;13603,63436;14563,5316;15277,4958;15578,82732;16196,97971;15975,94672;17210,09275;18701,73217;19776,98019;20873,80864;22820,79674;24303,06623;24921,64067;24631,79547;25368,28125;26659,86389;27830,53698;30231,8305;30407,27417;28530,77488;28881,16963;29879,82645;29765,57816;30133,08907;30534,8929;31898,22711;31672,61098;32797,27079;34062,43824;35084,14355;36019,85419;36991,32117
3;NL413;Noordoost-Noord-Brabant;7262,866716;7801,225782;8433,875894;9123,396476;9924,33284;10839,05118;12047,12363;12897,5546;14117,3655;15805,98837;17357,46923;18726,20656;19744,91915;19730,05423;20250,1796;20153,51525;21032,48637;22374,13879;23800,64112;26052,07716;28527,79135;29223,17074;29739,86039;28984,99441;30312,26477;32830,57884;34068,90575;35132,25867;35904,65986;34838,01342;33975,0655;34696,43506;36272,11448;35448,15088;35910,49258;36550,12261;36536,12071;37838,81921;39465,06426;40704,15001;41916,85079;43123,45944
3;NL414;Zuidoost-Noord-Brabant;8578,016718;9126,622829;9796,237356;10501,63672;11442,30479;12161,66216;13448,71219;14131,52375;14805,60045;16741,24058;18077,59813;19065,94486;19919,25972;20131,91863;21071,6126;20791,40421;22222,59553;23591,36759;25145,17955;27659,6251;31141,9495;30763,25107;30186,9584;29185,00346;31860,80106;33333,31271;36856,30809;38999,59682;38794,74862;34198,46576;38162,19931;39774,855;39958,6117;40835,72509;41847,54919;42806,5194;42375,4365;43820,75867;45464,95729;46775,26255;47978,42321;49224,26027
2;NL42;Limburg (NL);6219,538175;6642,921639;6907,133172;7575,768648;8418,746031;9144,061833;10083,66961;10657,40108;11724,03352;12931,97751;13738,5615;14383,25696;14918,44418;15003,47375;16098,0034;15914,85;16666,97848;18158,29163;19637,88038;21162,03788;22830,21474;23415,23048;24262,9261;23635,7779;25026,63856;25952,14221;27452,98851;29705,2379;29648,04889;27143,26124;27940,57549;28899,22623;28992,0701;29572,80663;29748,0361;32298,64289;32870,96163;33960,19572;35851,30954;37071,4847;38503,47735;39791,04724
3;NL421;Noord-Limburg;7462,189628;7890,410904;8140,991868;8808,238351;9431,24185;10336,52897;11401,04986;12283,62373;13077,75173;14606,65297;15825,39907;17133,1576;17637,13289;17562,13167;18248,1501;17571,28015;18702,29253;19821,60209;21103,04901;22199,60154;24314,40692;24943,95613;25664,4045;24323,08494;25882,45754;26628,55083;28277,7347;30819,40449;30515,57379;27937,27687;27974,36528;28956,30662;29921,26214;30764,39503;31082,11318;33833,74347;34378,765;35363,9429;37278,32247;38419,62865;39825,09005;41042,16931
3;NL422;Midden-Limburg;6220,680698;6239,491507;6467,820091;7010,732708;7706,90405;8382,004096;9375,772378;9825,007519;10695,07575;11755,48581;12882,06871;13558,39836;14165,3381;14227,11655;14990,4343;14255,79944;15157,17028;15965,11593;16909,16899;18168,17332;19766,40923;20188,03823;20643,25867;21127,06124;21921,91784;23138,17136;24972,38993;26708,38679;26869,62804;26285,0553;26557,26342;27326,11905;27279,04057;28151,65567;28298,18856;28541,5561;28501,90146;29409,49134;30634,11798;31524,46459;32426,14413;33311,87623
3;NL423;Zuid-Limburg;5722,265715;6274,15861;6555,955857;7269,287108;8253,33495;8920,674454;9788,03074;10276,00616;11525,10244;12651,66985;13172,16627;13528,09178;14047,80098;14204,77193;15588,09556;15810,65992;16348,79816;18244,44413;20003,10171;21809,15871;23312,5052;23939,48632;24988,8446;24264,83792;25804,19283;26706,63093;28020,30016;30341,96354;30316,4767;27109,29735;28459,59219;29482,15861;29227,06456;29573,86673;29693,41103;33052,01703;33880,28095;35091,35127;37242,22204;38635,37136;40299,29554;41788,52622
3;NLZZZ;Extra-Regio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;NO;Norway;7932,843857;8884,512195;9615,941677;10458,76938;11725,72464;12926,60727;13795,41637;14285,50275;14835,70919;15769,43459;16747,65386;18002,01783;19060,26598;19586,43321;20823,08047;20480,29365;22840,85825;24695,18729;24372,03791;26660,28687;32376,39724;32805,53833;32628,93345;32714,91785;35983,7108;40635,79926;44797,94036;46071,75621;48777,45386;42112,8391;44329,20843;46841,32849;49401,09584;49198,60236;48589,00136;45369,19669;42010,21772;43793,17794;46403,89537;47455,73239;48789,65374;50098,4739
1;NO0;Norge;5804,32281;6500,641707;7035,815796;7652,498062;8579,507005;9458,171924;10093,86417;10452,45187;10855,02827;11538,21883;12253,96463;13171,76068;13946,0623;14331,04963;15235,88287;14985,07181;16712,25542;18069,03541;17832,59264;19506,86441;23689,24204;24003,23704;23874,01829;23936,93165;26328,65026;29732,50162;32777,86741;33709,89616;35689,60759;33720,39159;35151,41685;35646,50495;37767,31002;38404,99921;38946,91629;38323,14853;36764,48892;38324,81467;41541,45371;42760,19917;44686,98462;46294,58569
2;NO01;Oslo og Akershus;5402,855796;5949,504708;6316,634982;6736,84688;7419,479947;8057,654311;8472,940861;8627,566605;8782,098497;9130,824571;9509,891285;10026,97043;10423,30437;10523,88479;10995,13327;10628,26957;12085,62807;13272,64158;13568,00171;14934,40417;18050,21494;17636,57079;17498,17415;17118,37622;19067,32126;21112,90735;23379,26358;24162,06133;24231,15849;22663,39111;23651,06623;24037,99249;25570,31241;25956,02247;26205,62197;25439,16818;24769,96627;25658,58395;28019,53073;28777,8198;30180,54647;31242,89879
3;NO011;Oslo;17624,48309;19275,32003;20302,13148;21475,94468;23476,81298;25339,75201;26483,25315;26775,3246;27020,20405;27822,65816;28732,28671;30039,20538;30974,66734;31029,50661;32168,12552;30853,22011;34804,52482;37912,12315;37972,69848;41313,48952;49758,23679;48879,50077;47886,85717;45518,70665;50425,28854;55743,55724;61842,23275;65513,04715;61222,7351;56478,2002;60754,12179;62050,57094;65812,91953;66501,64777;67063,88012;65105,4585;63121,85394;65477,60668;71497,18929;73503,97132;77117,46117;79899,81553
3;NO012;Akershus;4066,054289;4584,555481;5003,935096;5486,781275;6189,574265;6848,471521;7333,467416;7628,799677;7971,638905;8530,973201;9102,719929;9825,191316;10437,791;10755,91854;11461,97379;11297,14386;13100,18711;14671,87969;15779,51343;17836,11294;21694,04821;20874,38861;21310,69271;22219,88323;25000,73667;27733,57419;30552,61647;29803,76527;34670,34651;33164,12473;32587,39026;32729,25053;34964,02357;35839,60886;36267,27936;35121,54575;34511,77875;35694,88801;39084,43627;40128,17805;42140,37117;43624,12249
2;NO02;Hedmark og Oppland;2572,241862;2853,568084;3057,727279;3291,353073;3653,353319;3989,484743;4217,748825;4323,531672;4440,757005;4665,52877;4899,93115;5208,413309;5454,515773;5543,873321;5830,314589;5671,275213;6229,31808;6645,787377;6573,23619;7243,600699;8898,729091;9193,313528;9256,893509;9253,777112;10032,17595;11378,52649;12197,65922;12129,15104;13000,86985;12200,35893;12551,1673;12972,86432;13474,70997;13671,42473;14077,28888;14208,89774;13907,17329;14574,91493;15981,50724;16564,56372;17475,1386;18236,67879
3;NO021;Hedmark;5147,088041;5708,647761;6105,35413;6558,837576;7276,681304;7959,141763;8430,327933;8645,673011;8864,618861;9285,522435;9740,69026;10346,12475;10834,34296;11017,24348;11595,37618;11288,58344;12408,76246;13248,04386;13116,50687;14335,79149;17450,07855;18223,53447;18381,7324;18214,28269;19853,21809;22432,4433;24074,24679;23949,66151;25664,75087;24486,72673;24943,92918;25884,66264;26914,01129;27494,27423;28261,71661;28525,70863;27922,35567;29239,08638;32034,57121;33176,29333;34971,60456;36466,13958
3;NO022;Oppland;5141,83841;5705,600025;6125,724148;6606,981227;7337,265214;7999,159293;8440,764392;8648,480471;8898,743268;9377,516039;9860,264458;10489,0337;10985,34791;11159,82215;11727,37575;11397,7758;12509,69793;13336,16492;13177,18216;14642,44846;18153,81968;18554,01338;18649,39059;18808,85535;20281,37345;23090,87991;24725,82381;24576,48254;26349,10622;24312,01532;25265,43806;26008,61075;26985,89635;27186,05133;28043,68174;28306,11675;27702,69274;29057,41722;31888,78333;33080,11458;34928,07461;36480,88482
2;NO03;Sør-Østlandet;1736,951265;1996,200159;2217,194974;2473,898288;2845,140015;3217,380727;3521,796957;3739,754133;3981,566121;4337,124013;4720,79659;5199,26915;5640,595913;5938,743235;6468,590721;6517,222899;7174,835025;7669,282193;7514,896004;8017,274856;9698,630683;10107,57899;10144,42289;10088,98849;10801,89855;12150,76843;13077,1801;13302,94585;14363,86325;13334,92365;13582,66568;13731,77083;14441,88283;14442,81018;14541,82582;14691,33408;14125,15601;14736,45696;15998,41642;16483,93842;17248,95002;17887,61256
3;NO031;Østfold;3127,357926;3597,04995;3987,421163;4440,151568;5106,12971;5792,82332;6363,056498;6765,931162;7188,767431;7798,917118;8478,976475;9331,699553;10125,99721;10673,80834;11643,5573;11750,81629;12954,19966;13863,63192;13561,17155;14628,38561;17897,56958;18661,35381;18676,64515;18506,75916;19832,7792;22457,50281;23956,84273;24698,97685;26608,92038;24689,63067;24549,9444;25184,90672;26440,72134;26108,21074;26587,89249;26382,59315;25680,46451;26731,70508;29199,28823;30090,79213;31603,03236;32806,10461
3;NO032;Buskerud;3257,95803;3764,73935;4201,282095;4710,172874;5445,61239;6194,678978;6822,640348;7283,853285;7790,216742;8518,69562;9315,501977;10308,12829;11239,07794;11894,39254;13023,77435;13191,25095;14597,81658;15683,84361;15431,59054;16612,54993;20062,22698;20959,81333;20867,1976;20975,65529;22580,70519;25076,91615;27312,56927;27453,47992;30536,93223;28752,03347;29779,5933;30159,39052;31715,3181;31989,42828;32224,3445;32342,60463;30809,34969;32166,97422;34742,4199;35761,45858;37290,50602;38608,84229
3;NO033;Vestfold;3403,355993;3913,070644;4353,00115;4863,692143;5597,042071;6325,977974;6918,009571;7346,399537;7831,066173;8547,853652;9311,02998;10260,69519;11132,85682;11718,98439;12757,71712;12846,22553;14135,33384;15101,19315;14883,45854;15794,07893;18873,49008;20014,13818;20332,60773;19993,87684;21355,7454;24022,33527;25828,08529;26024,81611;28100,22948;26316,96696;26340,63295;26611,7199;28480,91346;28243,1801;28029,75984;28674,6103;27994,70484;29191,64186;31960,0557;32995,09839;34721,975;36106,46459
3;NO034;Telemark;4258,885703;4871,227039;5396,833394;6006,682472;6878,712236;7722,554516;8389,496615;8857,800891;9405,27277;10237,98303;11105,80838;12184,01928;13154,39944;13767,9485;14903,48286;14916,81285;16317,18077;17332,54505;16834,10351;17633,35851;21388,97452;21770,15304;21860,15597;21832,98632;23246,9053;26403,84685;28325,14801;29137,92258;30227,17738;27162,34348;28518,31681;28181,05326;29027,37317;29480,39261;29725,21227;30663,48742;28812,48629;30158,24819;32354,51426;33303,84265;34589,89034;35782,73709
2;NO04;Agder og Rogaland;2753,009574;3088,128517;3349,989555;3652,183766;4099,685135;4519,252052;4821,649317;4994,729056;5194,483382;5531,799103;5879,502238;6322,673337;6693,766189;6875,204999;7303,776179;7177,468326;7871,055214;8387,994853;8262,631188;8972,140982;10590,5575;10916,94012;10884,51663;10960,80074;12468,73042;14512,49712;16667,04824;17573,49272;19006,66989;17937,53221;18941,63677;18646,96924;19790,32691;20039,47423;20255,58537;19856,0464;17708,80004;18517,30107;19144,57285;19476,49196;19664,61417;20013,26786
3;NO041;Aust-Agder;5851,460884;6484,649726;6936,517814;7456,844674;8263,622527;9012,387824;9513,634607;9736,976783;9981,380417;10463,87476;10968,80726;11636,89213;12160,25471;12336,03054;12945,56091;12569,56408;13614,6869;14329,19236;13872,97048;15120,30446;18723,71264;18503,64885;18463,45783;17087,76183;18929,14223;22862,67192;26904,12243;28633,15715;28100,31735;26468,1182;25918,68995;25806,34416;27458,78328;27126,76677;27514,59749;27478,10931;26023,56743;27167,42963;29283,62904;30126,29365;31372,90655;32461,60203
3;NO042;Vest-Agder;4886,152008;5487,503062;5954,615781;6494,52869;7295,577205;8055,123919;8608,321831;8926,597671;9283,597905;9879,67007;10502,94025;11296,47696;11964,37207;12296,69537;13071,57518;12856,45482;14106,85527;15042,06125;14999,40164;16122,37114;19151,43053;18798,17519;18942,96721;19213,86778;21958,21914;26251,13371;29926,10584;31606,56076;34565,91268;33374,45946;34240,49762;35086,76838;36250,74367;35219,87979;36676,68084;34540,85995;31461,4802;32831,54733;34228,26279;34856,00474;35409,95017;36127,21748
3;NO043;Rogaland;5690,58644;6403,76466;6974,90502;7633,522279;8596,940095;9497,709325;10154,54819;10547,0613;11008,45133;11771,21853;12550,26107;13536,37607;14369,03009;14792,92108;15749,99067;15508,95152;17043,93891;18201,04376;17909,55162;19492,68405;22707,61646;24009,51857;23837,30488;24336,41635;27760,85964;31786,9762;36408,66354;38266,275;41948,80264;39276,60741;42366,98788;41065,47376;43940,815;45204,47738;45217,65591;44729,0825;39271,23488;41112,96788;42118,14323;42765,53515;42871,68337;43477,20676
2;NO05;Vestlandet;2681,576549;3014,252708;3279,107395;3584,833666;4033,615963;4452,760028;4756,686522;4937,175976;5149,245327;5503,126394;5864,222993;6322,393481;6708,575154;6903,885598;7347,995056;7232,881974;8040,981021;8670,39222;8293,054176;9055,153687;11253,5272;11535,33764;11344,84649;11661,67608;12611,95822;14271,66438;15703,44474;16245,49073;17930,45795;17126,52323;17582,04133;18095,15424;19159,4974;19647,15238;19940,80931;19293,22091;18173,9101;18994,93769;20409,19413;20994,41841;21819,60457;22563,85553
3;NO051;Hordaland;5026,08505;5676,668496;6193,867992;6789,351864;7670,716441;8522,497061;9163,526331;9558,109711;9993,723744;10691,65711;11427,74123;12360,49244;13167,2765;13612,60543;14557,53535;14399,55672;16082,62919;17420,5219;16442,34497;18239,4025;22705,91444;23672,3218;23573,00177;24253,15095;26652,5081;30019,5461;32963,6656;33843,9327;37684,89215;35847,93649;36056,75552;37321,44923;40099,03206;41157,79451;41483,37766;40101,37146;37831,16072;39499,23344;42469,30789;43663,45804;45389,25635;46920,81013
3;NO052;Sogn og Fjordane;4466,451402;5035,739514;5501,149464;6040,269939;6818,348922;7539,401391;8064,747331;8392,096605;8789,547518;9442,273348;10097,55324;10923,57268;11624,86471;11990,38949;12786,78381;12608,52453;14043,74679;15171,06345;14618,45255;15996,10043;20505,18716;19770,80227;19229,29784;20587,62105;22016,32744;25223,32176;27609,86857;28844,17651;31125,87073;30147,27821;32109,20666;32727,1294;33148,19133;33848,02137;34749,06432;34452,46192;35055,94081;36619,89192;41280,53665;43029,41176;46229,44485;48655,8409
3;NO053;Møre og Romsdal;6349,435088;7086,944472;7669,173721;8342,626405;9325,654828;10199,42212;10792,65322;11113,66972;11530,56859;12279,96972;13009,46289;13939,3214;14684,74328;14991,22913;15821,66319;15438,85539;17017,73409;18193,0466;17733,85584;18837,58502;23052,91161;23468,60643;22637,38593;22848,81557;24031,929;27290,70785;30183,67571;31551,07638;34480,03446;32998,65744;34770,69071;35502,59203;37096,41432;37998,0259;38925,59632;37360,11201;33994,23128;35609,81962;37394,79207;38269,42749;39122,6517;40128,35951
2;NO06;Trøndelag;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3;NO061;Sør-Trøndelag;4653,529716;5257,160151;5745,606329;6311,121917;7135,662498;7917,66188;8501,483127;8866,743688;9291,04683;9972,949465;10676,11771;11564,33397;12327,90357;12747,58172;13632,31807;13483,34859;15048,02248;16281,2716;15955,41547;17553,85832;21422,98906;22552,95767;22298,39666;22942,10801;25110,39457;27727,79116;30234,91158;31077,51982;32959,51691;31348,36017;33393,48608;33864,08689;36233,41446;36959,66855;37520,971;37656,06103;36692,83335;38081,57844;41539,71453;42705,70457;44775,38341;46381,10947
3;NO062;Nord-Trøndelag;4084,721911;4592,215495;5012,061548;5501,215185;6196,873979;6818,934275;7259,982046;7528,833091;7880,261022;8480,877092;9060,842483;9791,576987;10395,81948;10694,10836;11366,39093;11172,97145;12393,31401;13329,40597;12410,78219;14005,62091;17289,67145;17413,70718;17260,65018;17194,10308;18751,9809;21161,97598;22851,30347;22986,11336;24786,43622;23832,82136;24992,48427;25643,8903;27624,54944;28111,23602;28189,88329;28334,88771;28112,3762;29383,13692;32509,02506;33717,16467;35763,59632;37386,45333
2;NO07;Nord-Norge;4133,89241;4683,646334;5141,956287;5674,032908;6437,331141;7153,620664;7691,636027;8043,067842;8467,434437;9144,39606;9831,891843;10693,49258;11438,72784;11861,57333;12717,82257;12610,56844;13941,70181;14963,53213;14056,59831;15518,53982;18762,10899;18987,42821;18835,52537;19491,86111;21291,10874;24740,29045;26757,80894;26322,81194;28378,87168;27688,81488;29678,53035;29919,43347;31234,86078;32275,51743;33279,83775;32766,06192;33526,79271;35054,05772;39494,09048;41178,10148;44217,32042;46531,91455
3;NO071;Nordland;3437,532726;3924,734969;4335,099497;4812,167348;5499,143385;6168,209273;6697,028052;7060,309338;7475,028288;8108,273503;8772,796997;9603,576594;10347,91213;10815,76439;11691,39434;11689,40786;13027,80236;14095,53993;13525,5015;14897,15772;18171,06762;18442,76012;18536,11423;19129,4358;21117,58555;24617,45624;27266,32956;26897,50378;29231,2356;27436,86639;29721,07802;29233,39069;30624,49563;31582,38233;32832,69551;32231,11671;32619,78016;34166,69334;38255,31575;39868,01249;42656,63538;44840,09769
3;NO072;Troms;5304,367411;5958,228265;6490,653451;7107,954469;7996,532757;8799,576965;9366,421833;9705,821374;10139,08829;10874,3013;11597,03038;12508,67145;13261,04062;13625,41549;14471,96337;14210,96464;15563,3663;16545,57789;15078,32529;16883,27101;20299,62628;20449,84616;20004,0214;20869,76307;22533,60679;25809,44988;27147,69273;26347,62728;28006,75884;28506,73729;29800,06477;30778,53229;32090,64895;33633,46557;34199,99632;33503,5372;34881,81994;36376,67549;41341,17203;43125,0364;46527,5234;49024,33976
3;NO073;Finnmark;4221,380058;4769,187907;5232,730488;5770,658487;6531,259011;7220,808442;7717,506439;8037,583235;8460,826315;9151,577631;9828,748464;10675,73681;11392,46836;11767,1038;12562,38153;12403,32251;13652,41053;14589,14341;13708,7997;14753,77211;17530,99939;17746,67826;17392,15873;17808,97069;19265,94164;22903,59704;24289,63748;24407,82238;26407,45163;26752,16956;29279,4948;30292,64596;31366,21027;31581,13877;32730,19714;32882,03933;33485,04852;35007,3541;39414,00741;41090,2432;44115,16602;46427,50852
3;NOZZZ;Extra-Regio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;PL;Poland;;;;;;;;;;;5622,271305;5467,01829;5751,790533;5990,528767;6414,950852;6507,69693;7098,542662;7774,237439;8270,167694;8834,162529;9337,147114;9640,006797;10120,28406;10404,58437;11293,45469;11814,46241;12541,50844;13843,28628;14474,57498;14511,61032;15911,5819;17035,06463;17796,74054;17945,54828;18653,70544;19941,26121;19944,27356;20891,71568;21944,5292;23184,77149;24376,39313;25597,99956
1;PL2;Makroregion Poludniowy;;;;;;;;;;;5943,270144;5676,827681;5937,409703;6187,985258;6593,418975;6674,632168;7254,53485;7914,187206;8385,318419;8872,812202;9295,929762;9566,285251;10174,04127;10483,24494;11538,07102;11800,53588;12480,4643;13674,43377;14463,47748;14400,47529;15798,6619;17016,6692;17595,74729;17559,93145;18219,89137;19550,2376;19547,02775;20505,44796;21542,16456;22779,70908;23959,15392;25175,59506
